sl_no,g_symbol,g_id,g_st,g_ed,strand,trans_id,exon_no,exon_st,exon_ed,exon_sz
2487,BRCA1,672,43170327,43044295,minus,NM_001408492.1,24,43045802,43044295,1508
2488,BRCA1,672,43170327,43044295,minus,NM_001408468.1,1,43125364,43125277,88
2489,BRCA1,672,43170327,43044295,minus,NM_001408468.1,2,43124115,43124017,99
2490,BRCA1,672,43170327,43044295,minus,NM_001408468.1,3,43115779,43115726,54
2491,BRCA1,672,43170327,43044295,minus,NM_001408468.1,4,43110580,43110465,116
2492,BRCA1,672,43170327,43044295,minus,NM_001408468.1,5,43106533,43106456,78
2493,BRCA1,672,43170327,43044295,minus,NM_001408468.1,6,43104956,43104868,89
2494,BRCA1,672,43170327,43044295,minus,NM_001408468.1,7,43104261,43104122,140
2495,BRCA1,672,43170327,43044295,minus,NM_001408468.1,8,43099877,43099775,103
2496,BRCA1,672,43170327,43044295,minus,NM_001408468.1,9,43097289,43097244,46
2497,BRCA1,672,43170327,43044295,minus,NM_001408468.1,10,43095922,43095846,77
2498,BRCA1,672,43170327,43044295,minus,NM_001408468.1,11,43094860,43094744,117
2499,BRCA1,672,43170327,43044295,minus,NM_001408468.1,12,43091032,43090944,89
2500,BRCA1,672,43170327,43044295,minus,NM_001408468.1,13,43082575,43082404,172
2501,BRCA1,672,43170327,43044295,minus,NM_001408468.1,14,43076611,43076488,124
2502,BRCA1,672,43170327,43044295,minus,NM_001408468.1,15,43074521,43074331,191
2503,BRCA1,672,43170327,43044295,minus,NM_001408468.1,16,43071238,43070928,311
2504,BRCA1,672,43170327,43044295,minus,NM_001408468.1,17,43067695,43067608,88
2505,BRCA1,672,43170327,43044295,minus,NM_001408468.1,18,43063951,43063874,78
2506,BRCA1,672,43170327,43044295,minus,NM_001408468.1,19,43063373,43063333,41
2507,BRCA1,672,43170327,43044295,minus,NM_001408468.1,20,43057135,43057052,84
2508,BRCA1,672,43170327,43044295,minus,NM_001408468.1,21,43051117,43051063,55
2509,BRCA1,672,43170327,43044295,minus,NM_001408468.1,22,43049194,43049121,74
2510,BRCA1,672,43170327,43044295,minus,NM_001408468.1,23,43047703,43047643,61
2511,BRCA1,672,43170327,43044295,minus,NM_001408468.1,24,43045802,43044295,1508
2512,BRCA1,672,43170327,43044295,minus,NM_001407842.1,1,43125364,43125277,88
2513,BRCA1,672,43170327,43044295,minus,NM_001407842.1,2,43124115,43124017,99
2514,BRCA1,672,43170327,43044295,minus,NM_001407842.1,3,43115779,43115726,54
2515,BRCA1,672,43170327,43044295,minus,NM_001407842.1,4,43110580,43110465,116
2516,BRCA1,672,43170327,43044295,minus,NM_001407842.1,5,43106533,43106456,78
2517,BRCA1,672,43170327,43044295,minus,NM_001407842.1,6,43104956,43104868,89
2518,BRCA1,672,43170327,43044295,minus,NM_001407842.1,7,43104261,43104122,140
2519,BRCA1,672,43170327,43044295,minus,NM_001407842.1,8,43099877,43099775,103
2520,BRCA1,672,43170327,43044295,minus,NM_001407842.1,9,43097289,43097244,46
2521,BRCA1,672,43170327,43044295,minus,NM_001407842.1,10,43095922,43095846,77
2522,BRCA1,672,43170327,43044295,minus,NM_001407842.1,11,43094860,43091435,3426
2523,BRCA1,672,43170327,43044295,minus,NM_001407842.1,12,43091032,43090944,89
2524,BRCA1,672,43170327,43044295,minus,NM_001407842.1,13,43082575,43082404,172
2525,BRCA1,672,43170327,43044295,minus,NM_001407842.1,14,43076611,43076488,124
2526,BRCA1,672,43170327,43044295,minus,NM_001407842.1,15,43074521,43074331,191
2527,BRCA1,672,43170327,43044295,minus,NM_001407842.1,16,43071238,43070928,311
2528,BRCA1,672,43170327,43044295,minus,NM_001407842.1,17,43067695,43067608,88
2529,BRCA1,672,43170327,43044295,minus,NM_001407842.1,18,43063951,43063874,78
2530,BRCA1,672,43170327,43044295,minus,NM_001407842.1,19,43063373,43063333,41
2531,BRCA1,672,43170327,43044295,minus,NM_001407842.1,20,43057135,43057052,84
2532,BRCA1,672,43170327,43044295,minus,NM_001407842.1,21,43051117,43051063,55
2533,BRCA1,672,43170327,43044295,minus,NM_001407842.1,22,43049194,43049121,74
2534,BRCA1,672,43170327,43044295,minus,NM_001407842.1,23,43047703,43047643,61
2535,BRCA1,672,43170327,43044295,minus,NM_001407842.1,24,43045802,43044295,1508
2536,BRCA1,672,43170327,43044295,minus,NM_001407749.1,1,43125364,43125277,88
2537,BRCA1,672,43170327,43044295,minus,NM_001407749.1,2,43124115,43124017,99
2538,BRCA1,672,43170327,43044295,minus,NM_001407749.1,3,43115779,43115726,54
2539,BRCA1,672,43170327,43044295,minus,NM_001407749.1,4,43110580,43110465,116
2540,BRCA1,672,43170327,43044295,minus,NM_001407749.1,5,43106533,43106456,78
2541,BRCA1,672,43170327,43044295,minus,NM_001407749.1,6,43104956,43104868,89
2542,BRCA1,672,43170327,43044295,minus,NM_001407749.1,7,43104261,43104122,140
2543,BRCA1,672,43170327,43044295,minus,NM_001407749.1,8,43099877,43099775,103
2544,BRCA1,672,43170327,43044295,minus,NM_001407749.1,9,43097289,43097244,46
2545,BRCA1,672,43170327,43044295,minus,NM_001407749.1,10,43095922,43095846,77
2546,BRCA1,672,43170327,43044295,minus,NM_001407749.1,11,43094860,43091435,3426
2547,BRCA1,672,43170327,43044295,minus,NM_001407749.1,12,43091032,43090944,89
2548,BRCA1,672,43170327,43044295,minus,NM_001407749.1,13,43082575,43082404,172
2549,BRCA1,672,43170327,43044295,minus,NM_001407749.1,14,43076614,43076488,127
2550,BRCA1,672,43170327,43044295,minus,NM_001407749.1,15,43074521,43074331,191
2551,BRCA1,672,43170327,43044295,minus,NM_001407749.1,16,43071238,43070928,311
2552,BRCA1,672,43170327,43044295,minus,NM_001407749.1,17,43067695,43067608,88
2553,BRCA1,672,43170327,43044295,minus,NM_001407749.1,18,43063951,43063874,78
2554,BRCA1,672,43170327,43044295,minus,NM_001407749.1,19,43063373,43063333,41
2555,BRCA1,672,43170327,43044295,minus,NM_001407749.1,20,43057135,43057052,84
2556,BRCA1,672,43170327,43044295,minus,NM_001407749.1,21,43051117,43051063,55
2557,BRCA1,672,43170327,43044295,minus,NM_001407749.1,22,43049194,43049121,74
2558,BRCA1,672,43170327,43044295,minus,NM_001407749.1,23,43047703,43047643,61
2559,BRCA1,672,43170327,43044295,minus,NM_001407749.1,24,43045802,43044295,1508
2560,BRCA1,672,43170327,43044295,minus,NM_001408501.1,1,43125364,43125277,88
2561,BRCA1,672,43170327,43044295,minus,NM_001408501.1,2,43124115,43124017,99
2562,BRCA1,672,43170327,43044295,minus,NM_001408501.1,3,43115779,43115726,54
2563,BRCA1,672,43170327,43044295,minus,NM_001408501.1,4,43110580,43110465,116
2564,BRCA1,672,43170327,43044295,minus,NM_001408501.1,5,43106533,43106456,78
2565,BRCA1,672,43170327,43044295,minus,NM_001408501.1,6,43104956,43104868,89
2566,BRCA1,672,43170327,43044295,minus,NM_001408501.1,7,43104261,43104122,140
2567,BRCA1,672,43170327,43044295,minus,NM_001408501.1,8,43099880,43099775,106
2568,BRCA1,672,43170327,43044295,minus,NM_001408501.1,9,43094860,43094744,117
2569,BRCA1,672,43170327,43044295,minus,NM_001408501.1,10,43091032,43090944,89
2570,BRCA1,672,43170327,43044295,minus,NM_001408501.1,11,43082575,43082404,172
2571,BRCA1,672,43170327,43044295,minus,NM_001408501.1,12,43076614,43076488,127
2572,BRCA1,672,43170327,43044295,minus,NM_001408501.1,13,43074521,43074331,191
2573,BRCA1,672,43170327,43044295,minus,NM_001408501.1,14,43071238,43070928,311
2574,BRCA1,672,43170327,43044295,minus,NM_001408501.1,15,43067695,43067608,88
2575,BRCA1,672,43170327,43044295,minus,NM_001408501.1,16,43063951,43063874,78
2576,BRCA1,672,43170327,43044295,minus,NM_001408501.1,17,43063373,43063333,41
2577,BRCA1,672,43170327,43044295,minus,NM_001408501.1,18,43057135,43057052,84
2578,BRCA1,672,43170327,43044295,minus,NM_001408501.1,19,43051117,43051063,55
2579,BRCA1,672,43170327,43044295,minus,NM_001408501.1,20,43049194,43049121,74
2580,BRCA1,672,43170327,43044295,minus,NM_001408501.1,21,43047703,43047643,61
2581,BRCA1,672,43170327,43044295,minus,NM_001408501.1,22,43045802,43044295,1508
2582,BRCA1,672,43170327,43044295,minus,NM_001408455.1,1,43125364,43125277,88
2583,BRCA1,672,43170327,43044295,minus,NM_001408455.1,2,43124115,43124017,99
2584,BRCA1,672,43170327,43044295,minus,NM_001408455.1,3,43115779,43115726,54
2585,BRCA1,672,43170327,43044295,minus,NM_001408455.1,4,43110580,43110465,116
2586,BRCA1,672,43170327,43044295,minus,NM_001408455.1,5,43106533,43106456,78
2587,BRCA1,672,43170327,43044295,minus,NM_001408455.1,6,43104956,43104868,89
2588,BRCA1,672,43170327,43044295,minus,NM_001408455.1,7,43104261,43104122,140
2589,BRCA1,672,43170327,43044295,minus,NM_001408455.1,8,43099880,43099775,106
2590,BRCA1,672,43170327,43044295,minus,NM_001408455.1,9,43097289,43097244,46
2591,BRCA1,672,43170327,43044295,minus,NM_001408455.1,10,43095922,43095846,77
2592,BRCA1,672,43170327,43044295,minus,NM_001408455.1,11,43094860,43094744,117
2593,BRCA1,672,43170327,43044295,minus,NM_001408455.1,12,43091032,43090944,89
2594,BRCA1,672,43170327,43044295,minus,NM_001408455.1,13,43082575,43082404,172
2595,BRCA1,672,43170327,43044295,minus,NM_001408455.1,14,43076614,43076488,127
2596,BRCA1,672,43170327,43044295,minus,NM_001408455.1,15,43074521,43074331,191
2597,BRCA1,672,43170327,43044295,minus,NM_001408455.1,16,43071238,43070928,311
2598,BRCA1,672,43170327,43044295,minus,NM_001408455.1,17,43067695,43067608,88
2599,BRCA1,672,43170327,43044295,minus,NM_001408455.1,18,43063951,43063874,78
2600,BRCA1,672,43170327,43044295,minus,NM_001408455.1,19,43063373,43063333,41
2601,BRCA1,672,43170327,43044295,minus,NM_001408455.1,20,43057135,43057052,84
2602,BRCA1,672,43170327,43044295,minus,NM_001408455.1,21,43051117,43051063,55
2603,BRCA1,672,43170327,43044295,minus,NM_001408455.1,22,43049194,43049121,74
2604,BRCA1,672,43170327,43044295,minus,NM_001408455.1,23,43047703,43047643,61
2605,BRCA1,672,43170327,43044295,minus,NM_001408455.1,24,43045802,43044295,1508
2606,BRCA1,672,43170327,43044295,minus,NM_001407731.1,1,43125364,43125277,88
2607,BRCA1,672,43170327,43044295,minus,NM_001407731.1,2,43124115,43124017,99
2608,BRCA1,672,43170327,43044295,minus,NM_001407731.1,3,43115779,43115726,54
2609,BRCA1,672,43170327,43044295,minus,NM_001407731.1,4,43110580,43110465,116
2610,BRCA1,672,43170327,43044295,minus,NM_001407731.1,5,43106533,43106456,78
2611,BRCA1,672,43170327,43044295,minus,NM_001407731.1,6,43104956,43104868,89
2612,BRCA1,672,43170327,43044295,minus,NM_001407731.1,7,43104261,43104122,140
2613,BRCA1,672,43170327,43044295,minus,NM_001407731.1,8,43099880,43099775,106
2614,BRCA1,672,43170327,43044295,minus,NM_001407731.1,9,43097289,43097244,46
2615,BRCA1,672,43170327,43044295,minus,NM_001407731.1,10,43095922,43095846,77
2616,BRCA1,672,43170327,43044295,minus,NM_001407731.1,11,43094860,43091435,3426
2617,BRCA1,672,43170327,43044295,minus,NM_001407731.1,12,43091032,43090944,89
2618,BRCA1,672,43170327,43044295,minus,NM_001407731.1,13,43082575,43082404,172
2619,BRCA1,672,43170327,43044295,minus,NM_001407731.1,14,43076614,43076488,127
2620,BRCA1,672,43170327,43044295,minus,NM_001407731.1,15,43074521,43074331,191
2621,BRCA1,672,43170327,43044295,minus,NM_001407731.1,16,43071238,43070928,311
2622,BRCA1,672,43170327,43044295,minus,NM_001407731.1,17,43067695,43067608,88
2623,BRCA1,672,43170327,43044295,minus,NM_001407731.1,18,43063951,43063874,78
2624,BRCA1,672,43170327,43044295,minus,NM_001407731.1,19,43063373,43063333,41
2625,BRCA1,672,43170327,43044295,minus,NM_001407731.1,20,43057135,43057052,84
2626,BRCA1,672,43170327,43044295,minus,NM_001407731.1,21,43051117,43051063,55
2627,BRCA1,672,43170327,43044295,minus,NM_001407731.1,22,43049194,43049121,74
2628,BRCA1,672,43170327,43044295,minus,NM_001407731.1,23,43047703,43047643,61
2629,BRCA1,672,43170327,43044295,minus,NM_001407731.1,24,43045802,43044295,1508
2630,BRCA1,672,43170327,43044295,minus,NM_001407889.1,1,43125364,43125277,88
2631,BRCA1,672,43170327,43044295,minus,NM_001407889.1,2,43124115,43124017,99
2632,BRCA1,672,43170327,43044295,minus,NM_001407889.1,3,43115779,43115726,54
2633,BRCA1,672,43170327,43044295,minus,NM_001407889.1,4,43112602,43112487,116
2634,BRCA1,672,43170327,43044295,minus,NM_001407889.1,5,43106533,43106478,56
2635,BRCA1,672,43170327,43044295,minus,NM_001407889.1,6,43104956,43104868,89
2636,BRCA1,672,43170327,43044295,minus,NM_001407889.1,7,43104261,43104122,140
2637,BRCA1,672,43170327,43044295,minus,NM_001407889.1,8,43099880,43099775,106
2638,BRCA1,672,43170327,43044295,minus,NM_001407889.1,9,43097289,43097244,46
2639,BRCA1,672,43170327,43044295,minus,NM_001407889.1,10,43095922,43095846,77
2640,BRCA1,672,43170327,43044295,minus,NM_001407889.1,11,43094860,43091435,3426
2641,BRCA1,672,43170327,43044295,minus,NM_001407889.1,12,43091032,43090944,89
2642,BRCA1,672,43170327,43044295,minus,NM_001407889.1,13,43082575,43082404,172
2643,BRCA1,672,43170327,43044295,minus,NM_001407889.1,14,43076614,43076488,127
2644,BRCA1,672,43170327,43044295,minus,NM_001407889.1,15,43074521,43074331,191
2645,BRCA1,672,43170327,43044295,minus,NM_001407889.1,16,43071238,43070928,311
2646,BRCA1,672,43170327,43044295,minus,NM_001407889.1,17,43067695,43067608,88
2647,BRCA1,672,43170327,43044295,minus,NM_001407889.1,18,43063951,43063874,78
2648,BRCA1,672,43170327,43044295,minus,NM_001407889.1,19,43063373,43063333,41
2649,BRCA1,672,43170327,43044295,minus,NM_001407889.1,20,43057135,43057052,84
2650,BRCA1,672,43170327,43044295,minus,NM_001407889.1,21,43051117,43051063,55
2651,BRCA1,672,43170327,43044295,minus,NM_001407889.1,22,43049194,43049121,74
2652,BRCA1,672,43170327,43044295,minus,NM_001407889.1,23,43047703,43047643,61
2653,BRCA1,672,43170327,43044295,minus,NM_001407889.1,24,43045802,43044295,1508
2654,BRCA1,672,43170327,43044295,minus,NM_001407695.1,1,43125364,43125277,88
2655,BRCA1,672,43170327,43044295,minus,NM_001407695.1,2,43124115,43124017,99
2656,BRCA1,672,43170327,43044295,minus,NM_001407695.1,3,43115779,43115726,54
2657,BRCA1,672,43170327,43044295,minus,NM_001407695.1,4,43112606,43112487,120
2658,BRCA1,672,43170327,43044295,minus,NM_001407695.1,5,43106533,43106456,78
2659,BRCA1,672,43170327,43044295,minus,NM_001407695.1,6,43104956,43104868,89
2660,BRCA1,672,43170327,43044295,minus,NM_001407695.1,7,43104261,43104122,140
2661,BRCA1,672,43170327,43044295,minus,NM_001407695.1,8,43099880,43099775,106
2662,BRCA1,672,43170327,43044295,minus,NM_001407695.1,9,43097289,43097244,46
2663,BRCA1,672,43170327,43044295,minus,NM_001407695.1,10,43095922,43095846,77
2664,BRCA1,672,43170327,43044295,minus,NM_001407695.1,11,43094860,43091435,3426
2665,BRCA1,672,43170327,43044295,minus,NM_001407695.1,12,43091032,43090944,89
2666,BRCA1,672,43170327,43044295,minus,NM_001407695.1,13,43082575,43082404,172
2667,BRCA1,672,43170327,43044295,minus,NM_001407695.1,14,43076614,43076488,127
2668,BRCA1,672,43170327,43044295,minus,NM_001407695.1,15,43074521,43074331,191
2669,BRCA1,672,43170327,43044295,minus,NM_001407695.1,16,43071238,43070928,311
2670,BRCA1,672,43170327,43044295,minus,NM_001407695.1,17,43067695,43067608,88
2671,BRCA1,672,43170327,43044295,minus,NM_001407695.1,18,43063951,43063874,78
2672,BRCA1,672,43170327,43044295,minus,NM_001407695.1,19,43063373,43063333,41
2673,BRCA1,672,43170327,43044295,minus,NM_001407695.1,20,43057135,43057052,84
2674,BRCA1,672,43170327,43044295,minus,NM_001407695.1,21,43051117,43051063,55
2675,BRCA1,672,43170327,43044295,minus,NM_001407695.1,22,43049194,43049121,74
2676,BRCA1,672,43170327,43044295,minus,NM_001407695.1,23,43047703,43047643,61
2677,BRCA1,672,43170327,43044295,minus,NM_001407695.1,24,43045802,43044295,1508
2678,BRCA1,672,43170327,43044295,minus,NM_001407846.1,1,43125364,43125277,88
2679,BRCA1,672,43170327,43044295,minus,NM_001407846.1,2,43124115,43124017,99
2680,BRCA1,672,43170327,43044295,minus,NM_001407846.1,3,43119265,43119121,145
2681,BRCA1,672,43170327,43044295,minus,NM_001407846.1,4,43115779,43115726,54
2682,BRCA1,672,43170327,43044295,minus,NM_001407846.1,5,43106533,43106456,78
2683,BRCA1,672,43170327,43044295,minus,NM_001407846.1,6,43104956,43104868,89
2684,BRCA1,672,43170327,43044295,minus,NM_001407846.1,7,43104261,43104122,140
2685,BRCA1,672,43170327,43044295,minus,NM_001407846.1,8,43099877,43099775,103
2686,BRCA1,672,43170327,43044295,minus,NM_001407846.1,9,43097289,43097244,46
2687,BRCA1,672,43170327,43044295,minus,NM_001407846.1,10,43095922,43095846,77
2688,BRCA1,672,43170327,43044295,minus,NM_001407846.1,11,43094860,43091435,3426
2689,BRCA1,672,43170327,43044295,minus,NM_001407846.1,12,43091032,43090944,89
2690,BRCA1,672,43170327,43044295,minus,NM_001407846.1,13,43082575,43082404,172
2691,BRCA1,672,43170327,43044295,minus,NM_001407846.1,14,43076611,43076488,124
2692,BRCA1,672,43170327,43044295,minus,NM_001407846.1,15,43074521,43074331,191
2693,BRCA1,672,43170327,43044295,minus,NM_001407846.1,16,43071238,43070928,311
2694,BRCA1,672,43170327,43044295,minus,NM_001407846.1,17,43067695,43067608,88
2695,BRCA1,672,43170327,43044295,minus,NM_001407846.1,18,43063951,43063874,78
2696,BRCA1,672,43170327,43044295,minus,NM_001407846.1,19,43063373,43063333,41
2697,BRCA1,672,43170327,43044295,minus,NM_001407846.1,20,43057135,43057052,84
2698,BRCA1,672,43170327,43044295,minus,NM_001407846.1,21,43051117,43051063,55
2699,BRCA1,672,43170327,43044295,minus,NM_001407846.1,22,43049194,43049121,74
2700,BRCA1,672,43170327,43044295,minus,NM_001407846.1,23,43047703,43047643,61
2701,BRCA1,672,43170327,43044295,minus,NM_001407846.1,24,43045802,43044295,1508
2702,BRCA1,672,43170327,43044295,minus,NM_001407726.1,1,43125364,43125277,88
2703,BRCA1,672,43170327,43044295,minus,NM_001407726.1,2,43124115,43124017,99
2704,BRCA1,672,43170327,43044295,minus,NM_001407726.1,3,43121676,43121558,119
2705,BRCA1,672,43170327,43044295,minus,NM_001407726.1,4,43106533,43106456,78
2706,BRCA1,672,43170327,43044295,minus,NM_001407726.1,5,43104956,43104868,89
2707,BRCA1,672,43170327,43044295,minus,NM_001407726.1,6,43104261,43104122,140
2708,BRCA1,672,43170327,43044295,minus,NM_001407726.1,7,43099880,43099775,106
2709,BRCA1,672,43170327,43044295,minus,NM_001407726.1,8,43097289,43097244,46
2710,BRCA1,672,43170327,43044295,minus,NM_001407726.1,9,43095922,43095846,77
2711,BRCA1,672,43170327,43044295,minus,NM_001407726.1,10,43094860,43091435,3426
2712,BRCA1,672,43170327,43044295,minus,NM_001407726.1,11,43091032,43090944,89
2713,BRCA1,672,43170327,43044295,minus,NM_001407726.1,12,43082575,43082404,172
2714,BRCA1,672,43170327,43044295,minus,NM_001407726.1,13,43076614,43076488,127
2715,BRCA1,672,43170327,43044295,minus,NM_001407726.1,14,43074521,43074331,191
2716,BRCA1,672,43170327,43044295,minus,NM_001407726.1,15,43071238,43070928,311
2717,BRCA1,672,43170327,43044295,minus,NM_001407726.1,16,43067695,43067608,88
2718,BRCA1,672,43170327,43044295,minus,NM_001407726.1,17,43063951,43063874,78
2719,BRCA1,672,43170327,43044295,minus,NM_001407726.1,18,43063373,43063333,41
2720,BRCA1,672,43170327,43044295,minus,NM_001407726.1,19,43057135,43057052,84
2721,BRCA1,672,43170327,43044295,minus,NM_001407726.1,20,43051117,43051063,55
2722,BRCA1,672,43170327,43044295,minus,NM_001407726.1,21,43049194,43049121,74
2723,BRCA1,672,43170327,43044295,minus,NM_001407726.1,22,43047703,43047643,61
2724,BRCA1,672,43170327,43044295,minus,NM_001407726.1,23,43045802,43044295,1508
2725,BRCA1,672,43170327,43044295,minus,NM_001408513.1,1,43125364,43125277,88
2726,BRCA1,672,43170327,43044295,minus,NM_001408513.1,2,43124115,43124017,99
2727,BRCA1,672,43170327,43044295,minus,NM_001408513.1,3,43121676,43121558,119
2728,BRCA1,672,43170327,43044295,minus,NM_001408513.1,4,43115779,43115726,54
2729,BRCA1,672,43170327,43044295,minus,NM_001408513.1,5,43106533,43106478,56
2730,BRCA1,672,43170327,43044295,minus,NM_001408513.1,6,43104956,43104868,89
2731,BRCA1,672,43170327,43044295,minus,NM_001408513.1,7,43104261,43104122,140
2732,BRCA1,672,43170327,43044295,minus,NM_001408513.1,8,43099880,43099775,106
2733,BRCA1,672,43170327,43044295,minus,NM_001408513.1,9,43097289,43097244,46
2734,BRCA1,672,43170327,43044295,minus,NM_001408513.1,10,43095922,43095846,77
2735,BRCA1,672,43170327,43044295,minus,NM_001408513.1,11,43094860,43094744,117
2736,BRCA1,672,43170327,43044295,minus,NM_001408513.1,12,43091032,43090944,89
2737,BRCA1,672,43170327,43044295,minus,NM_001408513.1,13,43082572,43082404,169
2738,BRCA1,672,43170327,43044295,minus,NM_001408513.1,14,43071238,43070928,311
2739,BRCA1,672,43170327,43044295,minus,NM_001408513.1,15,43067695,43067608,88
2740,BRCA1,672,43170327,43044295,minus,NM_001408513.1,16,43063951,43063874,78
